"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView.  Data presented from public health laboratories include the weekly total number of specimens tested, the number of positive influenza tests, and the number by influenza virus type, subtype, and influenza B lineage."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,A (2009 H1N1),A (H3),A (Subtyping not Performed),B,BVic,BYam,H3N2v
Census Regions,East South Central,2020,53,11,0,0,0,0,0,0,0
Census Regions,West South Central,2020,53,256,0,0,0,0,0,0,0
Census Regions,Mountain,2020,53,4429,0,1,4,1,0,0,0
Census Regions,Pacific,2020,53,698,1,1,0,2,0,0,0
Census Regions,New England,2021,1,79,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,1,2724,0,0,0,0,0,0,0
Census Regions,East North Central,2021,1,88,0,0,0,1,0,0,0
Census Regions,West North Central,2021,1,4400,0,1,1,0,0,0,0
Census Regions,South Atlantic,2021,1,3228,0,0,2,0,0,0,0
Census Regions,East South Central,2021,1,14,0,0,0,0,0,0,0
Census Regions,West South Central,2021,1,316,0,0,0,0,0,0,0
Census Regions,Mountain,2021,1,6116,0,1,2,1,1,0,0
Census Regions,Pacific,2021,1,599,0,0,1,1,0,0,0
Census Regions,New England,2021,2,62,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,2,2348,0,0,0,0,0,0,0
Census Regions,East North Central,2021,2,112,0,0,0,0,0,0,1
Census Regions,West North Central,2021,2,4212,0,0,0,0,1,0,0
Census Regions,South Atlantic,2021,2,3128,0,0,1,1,0,0,0
Census Regions,East South Central,2021,2,18,0,0,0,0,0,0,0
Census Regions,West South Central,2021,2,250,0,0,0,0,0,0,0
Census Regions,Mountain,2021,2,4959,0,1,0,0,0,0,0
Census Regions,Pacific,2021,2,611,0,0,3,2,0,0,0
Census Regions,New England,2021,3,74,0,0,0,1,0,0,0
Census Regions,Mid-Atlantic,2021,3,2661,0,0,0,0,0,0,0
Census Regions,East North Central,2021,3,115,0,1,0,0,0,0,0
Census Regions,West North Central,2021,3,3303,0,0,1,0,0,0,0
Census Regions,South Atlantic,2021,3,2970,0,0,0,0,0,0,0
Census Regions,East South Central,2021,3,27,0,0,0,0,0,0,0
Census Regions,West South Central,2021,3,153,0,0,0,0,0,0,0
Census Regions,Mountain,2021,3,4059,0,0,0,0,0,0,0
Census Regions,Pacific,2021,3,538,0,0,1,0,0,0,0
Census Regions,New England,2021,4,81,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,4,3239,1,0,0,0,0,0,0
Census Regions,East North Central,2021,4,117,0,0,0,0,0,0,0
Census Regions,West North Central,2021,4,2375,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,4,3243,0,0,0,0,0,0,0
Census Regions,East South Central,2021,4,27,0,0,0,0,0,0,0
Census Regions,West South Central,2021,4,167,0,0,0,0,0,0,0
Census Regions,Mountain,2021,4,3253,0,0,1,0,0,0,0
Census Regions,Pacific,2021,4,716,0,0,1,1,0,0,0
Census Regions,New England,2021,5,3706,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,5,3407,0,0,0,0,0,0,0
Census Regions,East North Central,2021,5,85,0,0,0,0,0,0,0
Census Regions,West North Central,2021,5,2711,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,5,1887,0,0,1,0,0,0,0
Census Regions,East South Central,2021,5,28,0,0,0,0,0,0,0
Census Regions,West South Central,2021,5,164,0,0,0,0,0,0,0
Census Regions,Mountain,2021,5,3556,0,0,2,2,0,0,0
Census Regions,Pacific,2021,5,750,0,0,1,1,0,0,0
Census Regions,New England,2021,6,2905,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,6,4500,0,0,0,0,0,0,0
Census Regions,East North Central,2021,6,97,0,0,0,0,0,0,0
Census Regions,West North Central,2021,6,2690,0,0,1,0,0,0,0
Census Regions,South Atlantic,2021,6,2940,0,0,0,0,1,0,0
Census Regions,East South Central,2021,6,223,0,0,0,1,0,0,0
Census Regions,West South Central,2021,6,129,0,0,0,0,0,0,0
Census Regions,Mountain,2021,6,3041,0,0,0,0,0,0,0
Census Regions,Pacific,2021,6,621,0,0,1,0,0,0,0
Census Regions,New England,2021,7,2856,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,7,3070,0,0,0,0,0,0,0
Census Regions,East North Central,2021,7,79,0,0,0,0,0,0,0
Census Regions,West North Central,2021,7,2025,0,0,0,0,0,1,0
Census Regions,South Atlantic,2021,7,1465,0,0,0,0,0,0,0
Census Regions,East South Central,2021,7,155,0,0,0,0,0,0,0
Census Regions,West South Central,2021,7,57,0,0,0,0,0,0,0
Census Regions,Mountain,2021,7,2909,0,0,2,0,0,0,0
Census Regions,Pacific,2021,7,799,0,0,1,1,0,0,0
Census Regions,New England,2021,8,2624,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,8,2970,0,0,0,1,0,0,0
Census Regions,East North Central,2021,8,107,0,0,0,1,0,0,0
Census Regions,West North Central,2021,8,2355,0,1,1,1,0,0,0
Census Regions,South Atlantic,2021,8,3744,1,0,0,0,0,0,0
Census Regions,East South Central,2021,8,178,0,0,0,0,0,0,0
Census Regions,West South Central,2021,8,124,0,0,0,0,0,0,0
Census Regions,Mountain,2021,8,3623,0,0,0,0,0,0,0
Census Regions,Pacific,2021,8,884,0,0,0,2,0,0,0
Census Regions,New England,2021,9,2324,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,9,2840,0,0,0,0,0,0,0
Census Regions,East North Central,2021,9,98,0,0,0,0,0,0,0
Census Regions,West North Central,2021,9,2374,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,9,1710,0,0,2,0,0,0,0
Census Regions,East South Central,2021,9,152,0,0,0,0,0,0,0
Census Regions,West South Central,2021,9,143,0,0,0,0,0,0,0
Census Regions,Mountain,2021,9,3151,0,0,0,0,0,0,0
Census Regions,Pacific,2021,9,2019,0,0,0,0,0,0,0
Census Regions,New England,2021,10,1886,0,0,0,0,1,0,0
Census Regions,Mid-Atlantic,2021,10,3988,0,0,0,0,0,0,0
Census Regions,East North Central,2021,10,80,0,0,0,0,0,0,0
Census Regions,West North Central,2021,10,2882,1,0,0,1,0,0,0
Census Regions,South Atlantic,2021,10,3507,0,0,1,0,0,0,0
Census Regions,East South Central,2021,10,146,0,0,0,0,0,0,0
Census Regions,West South Central,2021,10,114,0,0,0,0,0,0,0
Census Regions,Mountain,2021,10,2617,0,0,0,0,0,0,0
Census Regions,Pacific,2021,10,1718,0,0,0,0,0,0,0
Census Regions,New England,2021,11,2528,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,11,5268,0,1,0,1,0,0,0
Census Regions,East North Central,2021,11,110,0,0,0,0,0,0,0
Census Regions,West North Central,2021,11,1556,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,11,1030,0,0,1,0,0,0,0
Census Regions,East South Central,2021,11,154,0,0,0,0,0,0,0
Census Regions,West South Central,2021,11,120,0,0,1,1,0,0,0
Census Regions,Mountain,2021,11,1950,0,0,0,0,0,0,0
Census Regions,Pacific,2021,11,1906,0,0,2,0,0,0,0
Census Regions,New England,2021,12,2236,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,12,5123,0,0,0,0,0,0,0
Census Regions,East North Central,2021,12,109,0,0,0,0,0,0,0
Census Regions,West North Central,2021,12,1786,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,12,1247,0,0,0,0,0,0,0
Census Regions,East South Central,2021,12,227,0,0,0,0,0,0,0
Census Regions,West South Central,2021,12,103,0,0,0,0,0,0,0
Census Regions,Mountain,2021,12,2548,0,0,1,0,0,0,0
Census Regions,Pacific,2021,12,1561,0,0,0,0,0,0,0
Census Regions,New England,2021,13,1869,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,13,5102,0,0,0,0,0,0,0
Census Regions,East North Central,2021,13,107,0,0,2,0,0,0,0
Census Regions,West North Central,2021,13,1850,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,13,1101,0,0,1,0,0,0,0
Census Regions,East South Central,2021,13,255,0,0,0,1,0,0,0
Census Regions,West South Central,2021,13,98,0,0,1,0,0,0,0
Census Regions,Mountain,2021,13,2429,0,0,1,0,0,0,0
Census Regions,Pacific,2021,13,1064,0,0,0,0,0,0,0
Census Regions,New England,2021,14,2508,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,14,4988,0,0,0,0,0,0,0
Census Regions,East North Central,2021,14,117,0,0,0,0,0,0,0
Census Regions,West North Central,2021,14,1683,1,0,0,0,0,0,0
Census Regions,South Atlantic,2021,14,1097,0,0,0,0,0,0,0
Census Regions,East South Central,2021,14,159,0,0,0,0,0,0,0
Census Regions,West South Central,2021,14,83,0,0,0,0,0,0,0
Census Regions,Mountain,2021,14,2518,0,0,0,0,0,0,0
Census Regions,Pacific,2021,14,998,0,0,0,0,0,0,0
Census Regions,New England,2021,15,2819,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,15,5560,0,0,0,0,0,0,0
Census Regions,East North Central,2021,15,63,0,0,0,0,0,0,0
Census Regions,West North Central,2021,15,1865,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,15,1445,1,1,0,0,0,0,0
Census Regions,East South Central,2021,15,134,0,0,0,1,0,0,0
Census Regions,West South Central,2021,15,76,0,0,0,0,0,0,0
Census Regions,Mountain,2021,15,2302,0,0,2,1,0,0,0
Census Regions,Pacific,2021,15,1279,0,0,1,0,0,0,0
Census Regions,New England,2021,16,99,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,16,6031,0,0,0,0,0,0,0
Census Regions,East North Central,2021,16,127,0,0,0,1,0,0,0
Census Regions,West North Central,2021,16,1484,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,16,1319,0,0,0,0,0,0,0
Census Regions,East South Central,2021,16,190,0,0,0,0,0,0,0
Census Regions,West South Central,2021,16,59,0,0,0,0,0,0,0
Census Regions,Mountain,2021,16,2122,0,0,0,0,0,0,0
Census Regions,Pacific,2021,16,966,0,0,0,0,0,0,0
Census Regions,New England,2021,17,117,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,17,5826,0,0,0,0,0,0,0
Census Regions,East North Central,2021,17,116,0,0,0,0,0,0,0
Census Regions,West North Central,2021,17,1717,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,17,1155,0,0,0,0,0,0,0
Census Regions,East South Central,2021,17,210,0,0,0,0,0,0,0
Census Regions,West South Central,2021,17,81,0,0,0,0,0,0,0
Census Regions,Mountain,2021,17,2307,0,0,1,0,0,0,0
Census Regions,Pacific,2021,17,1272,0,0,0,0,0,0,0
Census Regions,New England,2021,18,25,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,18,4978,0,0,0,0,0,0,0
Census Regions,East North Central,2021,18,104,0,0,0,0,0,0,0
Census Regions,West North Central,2021,18,1283,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,18,869,0,0,0,0,0,0,0
Census Regions,East South Central,2021,18,182,0,0,0,0,0,0,0
Census Regions,West South Central,2021,18,76,0,0,0,0,0,0,0
Census Regions,Mountain,2021,18,1865,0,0,0,0,1,0,0
Census Regions,Pacific,2021,18,1421,0,0,0,0,0,0,0
Census Regions,New England,2021,19,41,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,19,4299,0,0,0,0,0,0,0
Census Regions,East North Central,2021,19,128,0,0,0,0,0,0,0
Census Regions,West North Central,2021,19,937,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,19,839,0,0,0,0,0,0,0
Census Regions,East South Central,2021,19,196,0,0,0,0,0,0,0
Census Regions,West South Central,2021,19,86,0,0,0,0,0,0,0
Census Regions,Mountain,2021,19,1643,0,0,0,0,0,0,0
Census Regions,Pacific,2021,19,1227,0,0,0,0,0,0,0
Census Regions,New England,2021,20,28,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,20,5165,0,0,0,0,0,0,0
Census Regions,East North Central,2021,20,101,0,0,0,0,0,0,0
Census Regions,West North Central,2021,20,894,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,20,801,0,0,1,0,0,0,0
Census Regions,East South Central,2021,20,184,0,0,0,0,0,0,0
Census Regions,West South Central,2021,20,89,0,0,0,0,5,0,0
Census Regions,Mountain,2021,20,1681,0,0,0,0,0,0,0
Census Regions,Pacific,2021,20,1122,0,0,0,0,0,0,0
Census Regions,New England,2021,21,45,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,21,4699,0,0,0,0,0,0,0
Census Regions,East North Central,2021,21,77,0,0,0,0,0,0,0
Census Regions,West North Central,2021,21,818,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,21,895,0,0,0,0,0,0,0
Census Regions,East South Central,2021,21,67,0,0,0,0,0,0,0
Census Regions,West South Central,2021,21,58,0,0,0,0,0,0,0
Census Regions,Mountain,2021,21,1420,0,0,0,0,0,0,0
Census Regions,Pacific,2021,21,791,0,0,0,0,0,0,0
Census Regions,New England,2021,22,18,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,22,3221,0,0,0,1,0,0,0
Census Regions,East North Central,2021,22,104,0,0,0,0,0,0,0
Census Regions,West North Central,2021,22,628,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,22,607,0,0,0,0,0,0,0
Census Regions,East South Central,2021,22,88,0,0,0,0,0,0,0
Census Regions,West South Central,2021,22,54,0,0,0,0,0,0,0
Census Regions,Mountain,2021,22,1296,1,0,2,0,0,0,0
Census Regions,Pacific,2021,22,782,0,0,0,0,0,0,0
Census Regions,New England,2021,23,10,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,23,2310,0,0,0,0,0,0,0
Census Regions,East North Central,2021,23,70,0,0,0,0,0,0,0
Census Regions,West North Central,2021,23,682,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,23,548,0,0,0,0,0,0,0
Census Regions,East South Central,2021,23,60,0,0,0,0,0,0,0
Census Regions,West South Central,2021,23,46,0,0,0,0,0,0,0
Census Regions,Mountain,2021,23,1215,0,0,1,0,0,0,0
Census Regions,Pacific,2021,23,686,0,0,1,0,0,0,0
Census Regions,New England,2021,24,16,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,24,2958,0,0,0,0,0,0,0
Census Regions,East North Central,2021,24,60,0,0,0,0,0,0,0
Census Regions,West North Central,2021,24,596,0,1,0,0,0,0,0
Census Regions,South Atlantic,2021,24,395,0,0,0,0,0,0,0
Census Regions,East South Central,2021,24,99,0,0,0,0,0,0,0
Census Regions,West South Central,2021,24,50,0,0,0,0,0,0,0
Census Regions,Mountain,2021,24,761,0,0,0,0,0,0,0
Census Regions,Pacific,2021,24,636,0,0,0,0,0,0,0
Census Regions,New England,2021,25,13,1,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,25,3962,0,0,0,0,1,0,0
Census Regions,East North Central,2021,25,69,0,0,0,0,0,0,0
Census Regions,West North Central,2021,25,548,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,25,422,0,0,0,0,0,0,0
Census Regions,East South Central,2021,25,55,0,0,0,0,0,0,0
Census Regions,West South Central,2021,25,42,0,0,0,0,0,0,0
Census Regions,Mountain,2021,25,869,0,0,0,0,0,0,0
Census Regions,Pacific,2021,25,310,0,0,0,0,0,0,0
Census Regions,New England,2021,26,25,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,26,3763,0,0,0,0,0,0,0
Census Regions,East North Central,2021,26,63,0,0,0,0,0,0,0
Census Regions,West North Central,2021,26,632,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,26,424,0,0,0,0,0,0,0
Census Regions,East South Central,2021,26,56,0,0,0,0,0,0,0
Census Regions,West South Central,2021,26,65,0,0,0,0,0,0,0
Census Regions,Mountain,2021,26,1639,0,0,1,0,0,0,0
Census Regions,Pacific,2021,26,614,0,0,0,0,0,0,0
Census Regions,New England,2021,27,21,1,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,27,3345,0,0,0,0,0,0,0
Census Regions,East North Central,2021,27,101,0,1,0,0,0,0,0
Census Regions,West North Central,2021,27,659,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,27,407,0,0,1,0,0,0,0
Census Regions,East South Central,2021,27,79,0,0,0,0,0,0,0
Census Regions,West South Central,2021,27,75,0,0,1,0,0,0,0
Census Regions,Mountain,2021,27,1508,0,0,0,0,0,0,0
Census Regions,Pacific,2021,27,492,0,0,0,1,0,0,0
Census Regions,New England,2021,28,28,0,0,0,0,1,0,0
Census Regions,Mid-Atlantic,2021,28,3886,0,1,1,1,0,0,0
Census Regions,East North Central,2021,28,108,0,2,0,0,0,0,0
Census Regions,West North Central,2021,28,1011,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,28,616,0,0,0,0,0,0,0
Census Regions,East South Central,2021,28,205,0,0,0,0,0,0,0
Census Regions,West South Central,2021,28,81,0,0,0,0,0,0,0
Census Regions,Mountain,2021,28,2298,0,0,2,0,0,0,0
Census Regions,Pacific,2021,28,701,0,0,0,0,0,0,0
Census Regions,New England,2021,29,8,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,29,2729,0,0,0,0,0,0,0
Census Regions,East North Central,2021,29,86,0,0,0,0,0,0,0
Census Regions,West North Central,2021,29,1537,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,29,841,0,0,0,0,0,0,0
Census Regions,East South Central,2021,29,241,0,0,0,0,0,0,0
Census Regions,West South Central,2021,29,96,0,0,0,0,0,0,0
Census Regions,Mountain,2021,29,2552,0,0,0,0,0,0,0
Census Regions,Pacific,2021,29,460,0,2,0,0,0,0,0
Census Regions,New England,2021,30,15,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,30,1572,0,0,0,0,0,0,0
Census Regions,East North Central,2021,30,76,1,0,0,0,0,0,0
Census Regions,West North Central,2021,30,1743,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,30,869,0,0,0,0,0,0,0
Census Regions,East South Central,2021,30,450,0,0,0,0,0,0,0
Census Regions,West South Central,2021,30,103,0,1,0,0,0,0,0
Census Regions,Mountain,2021,30,3781,0,0,1,0,0,0,0
Census Regions,Pacific,2021,30,656,0,0,0,0,0,0,0
Census Regions,New England,2021,31,14,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,31,2199,0,0,0,0,0,0,0
Census Regions,East North Central,2021,31,109,0,0,1,0,0,0,0
Census Regions,West North Central,2021,31,2064,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,31,1394,0,0,0,0,0,0,0
Census Regions,East South Central,2021,31,728,0,0,0,0,0,0,0
Census Regions,West South Central,2021,31,145,0,2,0,0,0,0,0
Census Regions,Mountain,2021,31,5278,0,0,2,0,0,0,0
Census Regions,Pacific,2021,31,1588,0,0,0,0,0,0,0
Census Regions,New England,2021,32,15,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,32,2166,0,0,0,0,0,0,0
Census Regions,East North Central,2021,32,107,0,0,0,0,0,0,0
Census Regions,West North Central,2021,32,2253,0,0,0,0,0,0,1
Census Regions,South Atlantic,2021,32,1635,0,0,0,0,0,0,0
Census Regions,East South Central,2021,32,1050,0,0,0,0,0,0,0
Census Regions,West South Central,2021,32,192,0,0,0,0,0,0,0
Census Regions,Mountain,2021,32,6357,0,0,1,0,0,0,0
Census Regions,Pacific,2021,32,2327,0,1,1,0,0,0,0
Census Regions,New England,2021,33,14,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,33,4359,0,0,0,0,0,0,0
Census Regions,East North Central,2021,33,120,0,1,0,0,0,0,0
Census Regions,West North Central,2021,33,2615,0,1,0,0,0,0,0
Census Regions,South Atlantic,2021,33,1948,0,0,0,0,0,0,0
Census Regions,East South Central,2021,33,1711,0,0,0,0,0,0,0
Census Regions,West South Central,2021,33,285,0,0,0,0,0,0,0
Census Regions,Mountain,2021,33,7560,0,0,1,1,0,0,0
Census Regions,Pacific,2021,33,3116,0,1,1,0,0,0,0
Census Regions,New England,2021,34,10,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,34,3843,1,0,0,0,0,0,0
Census Regions,East North Central,2021,34,104,0,0,0,0,0,0,0
Census Regions,West North Central,2021,34,3241,0,0,1,0,0,0,0
Census Regions,South Atlantic,2021,34,1623,0,0,0,0,0,0,0
Census Regions,East South Central,2021,34,2419,0,0,0,1,0,0,0
Census Regions,West South Central,2021,34,408,0,0,0,0,0,0,0
Census Regions,Mountain,2021,34,9219,0,0,4,2,0,0,0
Census Regions,Pacific,2021,34,3253,0,0,0,0,0,0,0
Census Regions,New England,2021,35,7,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,35,4419,0,0,0,0,0,0,0
Census Regions,East North Central,2021,35,84,0,0,0,0,0,0,0
Census Regions,West North Central,2021,35,3198,1,0,1,0,0,0,0
Census Regions,South Atlantic,2021,35,1326,0,0,0,0,0,0,0
Census Regions,East South Central,2021,35,1750,0,0,0,0,0,0,0
Census Regions,West South Central,2021,35,321,0,0,1,0,0,0,0
Census Regions,Mountain,2021,35,11155,0,0,0,0,0,0,0
Census Regions,Pacific,2021,35,2719,0,0,0,1,1,0,0
Census Regions,New England,2021,36,3,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,36,5344,0,0,0,0,0,0,0
Census Regions,East North Central,2021,36,159,0,0,1,0,0,0,0
Census Regions,West North Central,2021,36,2743,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,36,1204,0,0,0,0,0,0,0
Census Regions,East South Central,2021,36,1104,0,0,0,0,0,0,0
Census Regions,West South Central,2021,36,181,0,0,0,0,0,0,0
Census Regions,Mountain,2021,36,9500,0,0,5,1,0,0,0
Census Regions,Pacific,2021,36,726,0,0,0,0,0,0,0
Census Regions,New England,2021,37,11,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,37,5968,0,1,0,0,0,0,0
Census Regions,East North Central,2021,37,212,0,0,1,0,0,0,0
Census Regions,West North Central,2021,37,2714,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,37,1175,1,5,0,0,0,0,0
Census Regions,East South Central,2021,37,914,0,0,0,0,0,0,0
Census Regions,West South Central,2021,37,191,0,0,0,0,0,0,0
Census Regions,Mountain,2021,37,9271,0,0,2,0,4,0,0
Census Regions,Pacific,2021,37,753,0,0,0,0,0,0,0
Census Regions,New England,2021,38,16,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,38,5956,1,0,0,0,0,0,0
Census Regions,East North Central,2021,38,380,0,2,0,0,0,0,0
Census Regions,West North Central,2021,38,2352,2,0,0,0,0,0,0
Census Regions,South Atlantic,2021,38,881,0,20,1,0,0,0,0
Census Regions,East South Central,2021,38,725,0,0,0,0,0,0,0
Census Regions,West South Central,2021,38,168,0,0,0,0,0,0,0
Census Regions,Mountain,2021,38,8196,0,0,5,0,0,0,0
Census Regions,Pacific,2021,38,1207,0,0,0,0,0,0,0
Census Regions,New England,2021,39,10,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,39,5263,0,0,0,0,0,0,0
Census Regions,East North Central,2021,39,356,0,2,0,0,0,0,0
Census Regions,West North Central,2021,39,2375,0,0,1,0,0,0,0
Census Regions,South Atlantic,2021,39,744,0,35,0,0,0,0,0
Census Regions,East South Central,2021,39,687,0,0,1,1,0,0,0
Census Regions,West South Central,2021,39,226,0,0,0,0,0,0,0
Census Regions,Mountain,2021,39,7399,0,0,0,0,1,0,0
Census Regions,Pacific,2021,39,1012,0,1,0,0,0,1,0
Census Regions,New England,2021,40,13,0,1,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,40,4682,0,1,1,2,0,0,0
Census Regions,East North Central,2021,40,266,1,1,0,0,0,0,0
Census Regions,West North Central,2021,40,2093,0,2,0,0,0,0,0
Census Regions,South Atlantic,2021,40,872,0,79,0,0,0,0,0
Census Regions,East South Central,2021,40,486,0,0,0,0,0,0,0
Census Regions,West South Central,2021,40,567,0,0,0,0,0,0,0
Census Regions,Mountain,2021,40,7418,0,1,3,2,3,0,0
Census Regions,Pacific,2021,40,3320,0,1,1,0,0,0,0
Census Regions,New England,2021,41,395,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,41,4532,0,0,1,4,0,0,0
Census Regions,East North Central,2021,41,247,0,3,0,1,0,0,1
Census Regions,West North Central,2021,41,1954,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,41,775,0,88,0,0,1,0,0
Census Regions,East South Central,2021,41,418,0,0,0,0,0,0,0
Census Regions,West South Central,2021,41,520,0,0,1,0,0,0,0
Census Regions,Mountain,2021,41,7851,0,0,0,2,0,0,0
Census Regions,Pacific,2021,41,2558,0,2,0,1,1,0,0
Census Regions,New England,2021,42,1963,0,1,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,42,4319,0,0,0,1,0,0,0
Census Regions,East North Central,2021,42,4893,0,3,0,1,0,0,0
Census Regions,West North Central,2021,42,2135,0,0,0,0,0,0,0
Census Regions,South Atlantic,2021,42,1406,0,40,2,0,0,0,0
Census Regions,East South Central,2021,42,384,0,0,0,0,0,0,0
Census Regions,West South Central,2021,42,403,0,0,0,1,1,0,0
Census Regions,Mountain,2021,42,6926,0,3,1,0,1,0,0
Census Regions,Pacific,2021,42,2365,0,5,0,1,1,0,0
Census Regions,New England,2021,43,1670,0,3,0,0,0,0,0
Census Regions,Mid-Atlantic,2021,43,3833,0,2,1,1,0,0,0
Census Regions,East North Central,2021,43,5475,0,21,1,0,1,0,0
